AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES
120906040002,0.0,0.0,0.72,49.64,58.27,0.0,83.45,5.76,0.0,41.73,0.0,0.0,50.36,100.0,100.0,16.55,93.53,89.93,HANCOCK JUNIOR-SENIOR HS,12,DELAWARE,2015,,,,,,
121401040001,1.55,3.88,0.0,48.06,55.04,1.55,84.5,18.6,3.88,44.96,0.0,1.55,51.94,96.12,100.0,15.5,74.42,86.82,MARGARETVILLE CENTRAL SCHOOL,12,DELAWARE,2015,,,,,,
121502040001,0.0,0.0,0.0,40.0,55.45,0.0,82.73,1.82,0.0,44.55,0.0,0.0,60.0,100.0,100.0,17.27,98.18,94.55,ROXBURY CENTRAL SCHOOL,12,DELAWARE,2015,,,,,,
121601060006,0.0,1.64,1.1,51.51,43.29,0.0,84.93,3.56,0.55,56.71,0.27,2.47,48.49,99.45,99.73,15.07,91.23,86.3,SIDNEY HIGH SCHOOL,12,DELAWARE,2015,,,,,,
121701040001,0.0,3.01,0.75,41.35,63.91,0.0,78.95,3.01,0.0,36.09,0.0,0.0,58.65,100.0,100.0,21.05,93.23,87.22,STAMFORD CENTRAL SCHOOL,12,DELAWARE,2015,,,,,,
121702040001,0.0,4.0,0.0,41.33,56.0,0.0,90.67,2.67,0.0,44.0,0.0,0.0,58.67,100.0,100.0,9.33,93.33,97.33,SOUTH KORTRIGHT CENTRAL SCHOOL,12,DELAWARE,2015,,,,,,
121901040002,0.0,0.0,0.0,47.42,50.52,0.0,80.41,3.78,0.0,49.48,0.0,0.0,52.58,100.0,100.0,19.59,96.22,87.29,WALTON HIGH SCHOOL,12,DELAWARE,2015,,,,,,
130200010005,0.0,2.5,23.45,43.91,50.5,0.1,84.83,22.06,1.3,49.5,0.0,3.19,56.09,98.7,100.0,15.17,48.8,81.34,BEACON HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
130502020003,0.0,1.89,4.62,36.55,50.63,0.0,88.24,10.08,1.05,49.37,0.0,0.63,63.45,98.95,100.0,11.76,82.77,89.71,DOVER HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
130801060007,0.0,1.87,12.65,35.66,51.55,0.14,86.2,9.78,0.65,48.45,0.0,1.58,64.34,99.35,100.0,13.8,74.12,80.88,FRANKLIN D ROOSEVELT SENIOR HS,13,DUTCHESS,2015,,,,,,
131101040004,0.0,1.92,7.21,47.12,42.31,0.96,90.87,11.06,2.4,57.69,2.4,0.96,52.88,97.6,97.6,9.13,78.85,92.31,WEBUTUCK HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131201040002,0.0,1.23,2.45,14.71,50.25,0.49,88.73,9.31,1.72,49.75,0.0,0.49,85.29,98.28,100.0,11.27,86.52,97.06,PAWLING HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131301040002,0.0,1.31,2.94,23.86,45.75,0.33,84.31,8.17,0.0,54.25,0.0,0.33,76.14,100.0,100.0,15.69,87.25,83.01,STISSING MOUNTAIN HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131500010010,0.0,1.64,61.38,78.55,49.22,1.31,84.14,21.69,2.63,50.78,0.16,0.99,21.45,97.37,99.84,15.86,14.3,61.46,POUGHKEEPSIE HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131601060008,0.0,3.85,6.65,16.58,50.12,0.31,87.67,8.85,0.27,49.88,0.0,0.76,83.42,99.73,100.0,12.33,79.88,91.3,ARLINGTON HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131602020005,0.38,14.23,9.11,15.75,49.72,0.19,91.27,10.63,0.95,50.28,0.0,0.95,84.25,99.05,100.0,8.73,64.71,95.64,SPACKENKILL HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131701060002,0.14,1.15,1.59,17.6,50.22,0.0,92.35,5.63,1.44,49.78,0.0,0.0,82.4,98.56,100.0,7.65,91.49,93.07,RED HOOK SENIOR HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
131801040001,0.0,3.27,1.09,14.71,51.5,0.0,91.01,7.63,0.54,48.5,0.0,0.27,85.29,99.46,100.0,8.99,87.74,92.64,RHINEBECK SENIOR HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
132101060011,0.1,7.25,8.08,23.77,47.24,0.73,87.49,12.77,0.99,52.76,0.0,0.05,76.23,99.01,100.0,12.51,71.74,87.12,ROY C KETCHAM SENIOR HIGH SCH,13,DUTCHESS,2015,,,,,,
132101060015,0.23,4.63,4.68,12.3,47.29,0.0,87.18,7.62,0.0,52.71,0.0,0.05,87.7,100.0,100.0,12.82,82.79,93.36,JOHN JAY SENIOR HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
132101060016,1.64,1.64,5.74,44.26,44.26,0.0,79.51,18.03,0.0,55.74,0.0,1.64,55.74,100.0,100.0,20.49,71.31,36.89,ORCHARD VIEW ALT HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
132201040005,0.0,2.41,2.67,18.72,47.86,0.0,84.76,4.28,0.0,52.14,0.0,1.34,81.28,100.0,100.0,15.24,89.3,95.99,MILLBROOK HIGH SCHOOL,13,DUTCHESS,2015,,,,,,
140101060006,0.34,0.84,0.84,30.82,46.57,0.34,89.28,0.67,0.67,53.43,0.0,0.17,69.18,99.33,100.0,10.72,97.15,93.13,ALDEN SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
140201060002,0.13,2.1,17.17,25.56,51.9,0.66,92.27,3.54,1.44,48.1,0.0,1.18,74.44,98.56,100.0,7.73,75.88,94.5,AMHERST CENTRAL HIGH SCHOOL,14,ERIE,2015,,,,,,
140203060004,0.31,5.05,7.11,13.09,51.55,0.21,90.31,3.51,0.1,48.45,0.0,2.06,86.91,99.9,100.0,9.69,81.96,94.74,WILLIAMSVILLE SOUTH HIGH SCHOOL,14,ERIE,2015,,,,,,
140203060010,0.0,9.05,3.51,13.65,47.58,0.31,88.77,2.34,1.09,52.42,0.0,3.28,86.35,98.91,100.0,11.23,81.83,94.93,WILLIAMSVILLE NORTH HIGH SCHOOL,14,ERIE,2015,,,,,,
140203060013,0.18,12.45,3.75,9.07,50.46,0.0,93.41,2.11,0.46,49.54,0.0,2.38,90.93,99.54,100.0,6.59,79.12,96.98,WILLIAMSVILLE EAST HIGH SCHOOL,14,ERIE,2015,,,,,,
140207060006,0.35,5.77,19.42,36.83,49.17,0.26,93.09,5.34,2.54,50.83,0.0,0.35,63.17,97.46,100.0,6.91,68.77,92.04,SWEET HOME SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
140301030005,0.47,0.47,1.25,8.1,54.98,0.0,95.64,1.09,0.0,45.02,0.0,0.47,91.9,100.0,100.0,4.36,96.26,97.82,EAST AURORA HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010042,0.0,7.55,53.77,80.19,46.23,0.0,5.66,17.92,25.47,53.77,0.0,0.0,19.81,74.53,100.0,94.34,20.75,0.94,PS 42 OCCUPATIONAL TRAINING CTR,14,ERIE,2015,,,,,,
140600010056,1.25,9.58,54.58,46.25,54.58,0.42,92.5,5.83,0.0,45.42,0.0,0.42,53.75,100.0,100.0,7.5,28.33,95.0,FREDERICK OLMSTED #156,14,ERIE,2015,,,,,,
140600010084,0.0,8.0,52.0,60.0,36.0,0.0,0.0,4.0,8.0,64.0,0.0,8.0,40.0,92.0,100.0,100.0,28.0,0.0,PS 84,14,ERIE,2015,,,,,,
140600010097,1.02,1.42,59.15,57.11,64.84,0.2,81.91,16.06,1.42,35.16,0.0,0.41,42.89,98.58,100.0,18.09,21.95,79.47,BUFFALO ACADEMY-VIS & PERF ARTS,14,ERIE,2015,,,,,,
140600010098,2.15,4.62,60.72,71.49,44.41,3.69,82.15,16.51,4.31,55.59,0.21,0.31,28.51,95.69,99.79,17.85,15.69,72.41,MCKINLEY VOC HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010099,1.75,3.91,78.95,68.56,53.85,1.08,77.46,7.83,4.05,46.15,0.0,1.48,31.44,95.95,100.0,22.54,6.07,47.64,BENNETT HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010101,0.72,8.99,73.48,60.43,38.41,1.01,75.65,9.42,10.58,61.59,0.0,0.87,39.57,89.42,100.0,24.35,6.52,46.09,BURGARD VOC HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010102,0.0,5.24,18.78,26.86,46.72,0.0,92.14,4.59,0.0,53.28,0.0,2.18,73.14,100.0,100.0,7.86,69.21,98.69,CITY HONORS SCH-F MASTEN PK,14,ERIE,2015,,,,,,
140600010104,0.59,0.29,58.11,73.45,63.72,0.59,81.42,21.24,0.59,36.28,0.0,0.29,26.55,99.41,100.0,18.58,19.47,87.61,EMERSON SCHOOL OF HOSPITALITY,14,ERIE,2015,,,,,,
140600010105,1.97,5.03,38.36,59.76,47.34,0.2,96.55,15.29,0.2,52.66,0.0,0.39,40.24,99.8,100.0,3.45,38.95,89.55,HUTCHINSON CENTRAL TECH HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010107,0.32,33.23,21.78,63.43,46.9,4.93,85.85,38.47,69.79,53.1,0.16,0.32,36.57,30.21,99.84,14.15,5.88,32.43,LAFAYETTE HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010108,2.99,18.58,38.72,66.48,48.12,3.98,80.53,26.55,25.55,51.88,0.0,0.66,33.52,74.45,100.0,19.47,12.5,30.86,RIVERSIDE INSTITUTE OF TECHNOLOGY,14,ERIE,2015,,,,,,
140600010110,0.93,2.38,25.47,57.87,49.17,1.04,74.95,16.05,4.14,50.83,0.0,2.28,42.13,95.86,100.0,25.05,52.9,61.18,SOUTH PARK HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010128,0.5,3.97,40.45,51.12,67.25,1.24,86.85,18.36,0.99,32.75,0.0,0.5,48.88,99.01,100.0,13.15,36.23,91.81,LEONARDO DA VINCI HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010132,1.33,1.33,83.06,61.79,47.18,0.0,85.05,5.32,3.65,52.82,0.0,1.99,38.21,96.35,100.0,14.95,6.98,58.47,MATH SCIENCE TECH PREP SCHOOL-SENECA,14,ERIE,2015,,,,,,
140600010133,0.31,4.28,66.97,52.91,45.87,0.61,76.76,15.29,13.46,54.13,0.0,1.83,47.09,86.54,100.0,23.24,11.31,8.26,ALTERNATIVE HIGH SCHOOL AT 44,14,ERIE,2015,,,,,,
140600010135,0.36,0.0,71.43,66.07,51.07,1.07,84.64,6.43,0.0,48.93,0.0,0.36,33.93,100.0,100.0,15.36,21.43,81.79,MIDDLE EARLY COLLEGE HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010307,0.0,2.23,85.69,64.68,52.04,0.37,77.88,6.51,2.97,47.96,0.0,2.23,35.32,97.03,100.0,22.12,3.35,49.44,EAST HIGH SCHOOL,14,ERIE,2015,,,,,,
140600010308,0.0,19.62,48.68,70.19,52.83,4.53,84.91,24.15,30.57,47.17,0.0,0.38,29.81,69.43,100.0,15.09,7.17,53.96,INTER PREP SCH-GROVER CLEVELAND #187,14,ERIE,2015,,,,,,
140600860838,0.0,0.64,64.42,72.44,56.09,0.0,90.38,7.05,3.21,43.91,0.0,2.24,27.56,96.79,100.0,9.62,25.64,92.31,TAPESTRY CHARTER SCHOOL,14,ERIE,2015,,,,,,
140600860861,0.0,6.6,80.71,49.75,57.36,2.03,96.45,3.55,3.55,42.64,0.0,0.0,50.25,96.45,100.0,3.55,9.14,91.88,BUFFALO ACAD-SCI CHARTER SCHOOL,14,ERIE,2015,,,,,,
140600860863,0.0,0.42,51.05,78.48,41.35,2.95,86.92,23.21,3.8,58.65,0.0,5.49,21.52,96.2,100.0,13.08,19.83,90.3,WESTERN NY MARITIME CHARTER SCHOOL,14,ERIE,2015,,,,,,
140600860868,0.35,5.96,71.58,82.81,57.54,0.7,88.07,7.02,5.96,42.46,0.0,4.21,17.19,94.04,100.0,11.93,10.88,69.47,ORACLE CHARTER SCHOOL,14,ERIE,2015,,,,,,
140600860961,0.0,0.0,77.49,82.32,62.38,0.0,83.6,5.47,0.64,37.62,0.0,4.5,17.68,99.36,100.0,16.4,12.54,82.32,HEALTH SCIENCES CHARTER SCHOOL,14,ERIE,2015,,,,,,
140701060006,0.3,4.86,30.05,54.17,49.77,0.46,90.44,2.58,0.61,50.23,0.0,1.82,45.83,99.39,100.0,9.56,60.39,91.81,CHEEKTOWAGA HIGH SCHOOL,14,ERIE,2015,,,,,,
140701060008,1.25,0.0,41.25,77.5,48.75,0.0,63.75,0.0,0.0,51.25,0.0,1.25,22.5,100.0,100.0,36.25,56.25,61.25,PINE HILL EDUCATION CENTER,14,ERIE,2015,,,,,,
140702030006,0.45,2.97,7.42,36.94,45.55,0.74,88.58,1.19,0.3,54.45,0.0,0.74,63.06,99.7,100.0,11.42,87.24,83.23,MARYVALE HIGH SCHOOL,14,ERIE,2015,,,,,,
140703020003,0.0,1.69,30.51,39.23,50.36,0.24,87.89,6.3,0.0,49.64,0.0,0.73,60.77,100.0,100.0,12.11,60.77,93.22,CLEVELAND HILL HIGH SCHOOL,14,ERIE,2015,,,,,,
140707030003,0.17,1.49,2.82,33.17,51.08,0.0,90.55,0.83,0.17,48.92,0.0,0.83,66.83,99.83,100.0,9.45,93.86,93.37,DEPEW HIGH SCHOOL,14,ERIE,2015,,,,,,
140709030004,0.63,1.48,2.75,50.74,52.64,0.0,87.32,2.54,0.0,47.36,0.0,0.63,49.26,100.0,100.0,12.68,91.97,89.85,JOHN F KENNEDY SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
140801060006,0.3,2.85,1.03,10.07,50.97,0.0,88.23,1.64,0.3,49.03,0.0,0.24,89.93,99.7,100.0,11.77,93.93,94.66,CLARENCE SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141101060001,1.67,1.17,0.5,22.07,52.68,0.0,89.97,0.17,0.0,47.32,0.0,1.17,77.93,100.0,100.0,10.03,95.32,95.32,GRIFFITH INST HIGH SCHOOL,14,ERIE,2015,,,,,,
141201060001,0.0,0.36,0.91,17.15,50.73,0.0,87.77,1.09,0.0,49.27,0.18,0.0,82.85,100.0,99.82,12.23,97.63,94.16,EDEN JUNIOR-SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141301060006,0.34,1.49,0.46,13.99,50.11,0.0,88.88,1.49,0.0,49.89,0.0,1.15,86.01,100.0,100.0,11.12,95.07,96.33,IROQUOIS SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141401060003,11.58,0.25,1.37,35.12,51.31,0.0,88.79,1.99,0.0,48.69,0.0,0.25,64.88,100.0,100.0,11.21,84.56,90.91,LAKE SHORE SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141501060004,0.28,3.38,0.84,20.64,48.03,0.09,89.87,2.63,0.56,51.97,0.0,1.78,79.36,99.44,100.0,10.13,91.09,93.9,GRAND ISLAND SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141601060007,0.18,1.06,1.23,14.08,46.83,0.0,90.4,0.79,0.0,53.17,0.0,0.53,85.92,100.0,100.0,9.6,96.21,94.54,HAMBURG HIGH SCHOOL,14,ERIE,2015,,,,,,
141604060007,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,FRONTIER MIDDLE SCHOOL,14,ERIE,2015,,,,,,
141604060008,0.42,0.6,1.32,25.56,50.45,0.12,88.88,3.01,0.06,49.55,0.0,0.9,74.44,99.94,100.0,11.12,93.75,91.22,FRONTIER SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141701040001,0.0,0.0,0.0,15.76,52.73,0.0,88.75,0.0,0.0,47.27,0.0,0.0,84.24,100.0,100.0,11.25,100.0,91.96,HOLLAND JUNIOR/SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
141800010008,0.34,1.2,22.34,75.95,45.7,1.03,86.08,11.0,5.84,54.3,0.0,0.69,24.05,94.16,100.0,13.92,64.43,76.63,LACKAWANNA HIGH SCHOOL,14,ERIE,2015,,,,,,
141800860044,0.0,0.0,21.05,76.61,54.39,0.0,90.64,8.77,1.75,45.61,0.0,1.75,23.39,98.25,100.0,9.36,68.42,94.15,GLOBAL CONCEPTS CHARTER SCHOOL,14,ERIE,2015,,,,,,
141901060008,0.35,0.65,1.25,15.89,50.9,0.1,85.81,1.79,0.0,49.1,0.0,0.7,84.11,100.0,100.0,14.19,95.27,96.51,LANCASTER HIGH SCHOOL,14,ERIE,2015,,,,,,
142101040002,10.95,0.0,0.21,24.79,47.73,0.0,91.53,1.24,0.0,52.27,0.0,0.62,75.21,100.0,100.0,8.47,86.98,92.56,AKRON HIGH SCHOOL,14,ERIE,2015,,,,,,
142201040001,1.62,0.0,2.7,32.43,55.14,0.0,84.86,4.32,1.08,44.86,1.08,0.0,67.57,98.92,98.92,15.14,91.35,97.84,NORTH COLLINS JUNIOR-SENIOR HS,14,ERIE,2015,,,,,,
142301060006,0.27,1.26,1.06,7.64,51.16,0.13,92.69,0.93,0.0,48.84,0.0,0.13,92.36,100.0,100.0,7.31,96.35,98.01,ORCHARD PARK HIGH SCHOOL,14,ERIE,2015,,,,,,
142500010009,0.54,1.25,1.61,39.46,49.82,0.0,88.39,3.39,0.18,50.18,0.0,1.96,60.54,99.82,100.0,11.61,91.25,89.11,TONAWANDA MIDDLE/HIGH SCHOOL,14,ERIE,2015,,,,,,
142601030025,0.81,0.91,4.35,31.58,51.82,0.4,82.59,2.53,1.32,48.18,0.0,1.21,68.42,98.68,100.0,17.41,90.18,89.47,KENMORE EAST SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
142601030026,0.61,1.44,5.53,37.02,50.11,1.06,81.76,4.62,0.76,49.89,0.0,1.74,62.98,99.24,100.0,18.24,86.07,88.34,KENMORE WEST SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
142601860031,0.22,0.67,32.15,83.59,56.76,0.89,89.58,22.84,0.44,43.24,0.0,6.87,16.41,99.56,100.0,10.42,37.25,98.23,CHARTER SCHOOL FOR APPLIED TECHNOLOG,14,ERIE,2015,,,,,,
142801060010,0.44,0.66,1.02,27.54,50.69,0.0,87.58,2.7,0.0,49.31,0.0,0.88,72.46,100.0,100.0,12.42,94.3,88.24,WEST SENECA WEST SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
142801060016,0.65,1.85,3.48,29.13,48.59,0.54,88.15,1.96,0.54,51.41,0.0,0.43,70.87,99.46,100.0,11.85,91.63,86.85,WEST SENECA EAST SENIOR HIGH SCHOOL,14,ERIE,2015,,,,,,
150203040001,0.0,0.0,0.0,51.39,40.28,0.0,87.5,0.0,0.0,59.72,0.0,0.0,48.61,100.0,100.0,12.5,100.0,100.0,CROWN POINT CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
150301040001,2.42,0.0,2.42,34.68,52.42,0.0,79.84,2.42,0.0,47.58,0.0,0.0,65.32,100.0,100.0,20.16,92.74,86.29,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
150601040001,0.0,9.62,0.0,53.85,44.23,0.0,90.38,0.0,0.0,55.77,0.0,0.0,46.15,100.0,100.0,9.62,90.38,100.0,KEENE CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
150801040001,0.0,0.0,0.0,40.91,52.27,0.0,95.45,0.0,0.0,47.73,0.0,4.55,59.09,100.0,100.0,4.55,95.45,97.73,MINERVA CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
150901040004,0.0,0.0,0.92,54.38,47.0,0.0,75.58,0.92,0.0,53.0,0.0,0.0,45.62,100.0,100.0,24.42,98.16,87.56,MORIAH JUNIOR-SENIOR HIGH SCHOOL,15,ESSEX,2015,,,,,,
151001040001,0.0,0.0,0.0,29.63,74.07,0.0,100.0,0.0,0.0,25.93,0.0,7.41,70.37,100.0,100.0,0.0,92.59,92.59,NEWCOMB CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
151102040001,0.0,1.75,0.44,30.13,52.4,0.0,88.21,0.44,0.0,47.6,0.0,3.06,69.87,100.0,100.0,11.79,94.32,90.39,LAKE PLACID JUNIOR-SENIOR HIGH SCH,15,ESSEX,2015,,,,,,
151401040001,0.0,0.0,0.0,42.7,44.94,0.0,95.51,1.12,0.0,55.06,0.0,0.0,57.3,100.0,100.0,4.49,98.88,95.51,SCHROON LAKE CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
151501060001,0.33,1.0,0.67,53.51,45.82,0.0,86.29,0.0,0.0,54.18,0.0,0.0,46.49,100.0,100.0,13.71,97.99,85.28,TICONDEROGA SENIOR HIGH SCHOOL,15,ESSEX,2015,,,,,,
151601040001,0.0,0.0,0.0,36.84,50.88,0.0,85.96,3.51,0.0,49.12,0.0,0.0,63.16,100.0,100.0,14.04,96.49,98.25,WESTPORT CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
151701040001,0.0,0.0,0.0,47.62,54.76,0.0,83.33,0.0,0.0,45.24,0.0,1.19,52.38,100.0,100.0,16.67,98.81,83.33,WILLSBORO CENTRAL SCHOOL,15,ESSEX,2015,,,,,,
160101060001,0.72,0.0,1.08,37.18,50.9,0.0,83.39,0.36,0.0,49.1,0.0,0.0,62.82,100.0,100.0,16.61,97.83,86.64,TUPPER LAKE MIDDLE-HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
160801040002,0.0,0.0,0.6,36.14,46.99,0.0,87.35,0.6,0.0,53.01,4.22,0.0,63.86,100.0,95.78,12.65,98.8,92.17,CHATEAUGAY HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
161201040002,64.09,0.42,0.0,77.45,48.43,0.0,81.42,0.84,0.0,51.57,0.63,0.42,22.55,100.0,99.37,18.58,34.24,77.66,SALMON RIVER HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
161401060002,0.0,1.09,1.09,34.64,50.33,0.0,83.01,0.44,0.44,49.67,0.0,0.0,65.36,99.56,100.0,16.99,97.39,86.93,SARANAC LAKE SENIOR HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
161501060014,1.59,1.19,0.4,41.85,47.02,0.0,80.4,0.4,0.0,52.98,1.19,0.53,58.15,100.0,98.81,19.6,95.89,79.87,FRANKLIN ACADEMY HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
161501060015,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,MALONE MIDDLE SCHOOL,16,FRANKLIN,2015,,,,,,
161601040002,0.4,1.6,0.4,52.8,52.4,0.0,87.2,0.0,0.0,47.6,1.2,0.4,47.2,100.0,98.8,12.8,97.2,86.8,BRUSHTON-MOIRA HIGH SCHOOL,16,FRANKLIN,2015,,,,,,
161801040001,0.0,0.0,0.0,49.44,50.56,0.0,80.9,0.0,0.0,49.44,0.0,0.0,50.56,100.0,100.0,19.1,100.0,96.63,ST REGIS FALLS CENTRAL SCHOOL,16,FRANKLIN,2015,,,,,,
170500010008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,GLOVERSVILLE MIDDLE SCHOOL,17,FULTON,2015,,,,,,
170500010009,0.11,1.74,6.09,55.0,51.96,0.0,80.33,2.07,0.33,48.04,0.11,1.09,45.0,99.67,99.89,19.67,88.91,68.04,GLOVERSVILLE HIGH SCHOOL,17,FULTON,2015,,,,,,
170600010006,0.34,1.69,2.2,39.15,52.37,0.0,90.85,1.36,0.0,47.63,0.0,0.0,60.85,100.0,100.0,9.15,94.41,84.24,JOHNSTOWN SENIOR HIGH SCHOOL,17,FULTON,2015,,,,,,
170801040002,0.0,0.65,0.98,40.72,53.42,0.0,85.99,1.3,0.0,46.58,0.0,0.65,59.28,100.0,100.0,14.01,96.42,91.53,MAYFIELD JR/SR HIGH SCHOOL,17,FULTON,2015,,,,,,
170901040001,1.69,0.56,0.0,58.76,41.81,0.0,87.57,0.56,0.0,58.19,0.0,0.0,41.24,100.0,100.0,12.43,97.18,85.88,NORTHVILLE HIGH SCHOOL,17,FULTON,2015,,,,,,
171102040004,0.0,1.1,1.46,31.99,48.26,0.0,90.13,2.56,0.0,51.74,0.0,0.0,68.01,100.0,100.0,9.87,94.88,90.49,BROADALBIN-PERTH HIGH SCHOOL,17,FULTON,2015,,,,,,
180202040003,0.0,0.68,1.02,29.35,46.42,0.0,91.81,0.68,0.0,53.58,0.0,0.0,70.65,100.0,100.0,8.19,97.61,92.83,ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL,18,GENESEE,2015,,,,,,
180300010006,0.0,0.72,8.62,43.82,52.87,0.0,86.78,4.17,0.43,47.13,0.0,5.6,56.18,99.57,100.0,13.22,80.89,87.36,BATAVIA HIGH SCHOOL,18,GENESEE,2015,,,,,,
180701040001,0.28,1.1,1.66,34.25,51.66,0.28,92.27,3.87,0.28,48.34,0.0,0.0,65.75,99.72,100.0,7.73,93.09,93.37,BYRON-BERGEN JR/SR HIGH SCHOOL,18,GENESEE,2015,,,,,,
180901040002,0.66,0.0,1.99,20.53,45.7,0.66,88.74,9.93,1.32,54.3,2.65,0.0,79.47,98.68,97.35,11.26,87.42,91.39,ELBA JUNIOR-SENIOR HIGH SCHOOL,18,GENESEE,2015,,,,,,
181001060002,0.0,1.46,2.93,27.32,49.51,0.49,85.37,1.71,0.24,50.49,0.0,0.0,72.68,99.76,100.0,14.63,93.9,91.46,LE ROY JUNIOR-SENIOR HIGH SCHOOL,18,GENESEE,2015,,,,,,
181101040001,0.41,0.0,0.0,38.78,57.55,0.0,92.65,2.45,0.0,42.45,0.0,2.04,61.22,100.0,100.0,7.35,95.1,93.88,OAKFIELD-ALABAMA MIDDLE/HIGH SCHOOL,18,GENESEE,2015,,,,,,
181201040001,0.0,0.0,1.26,39.92,42.44,0.0,86.13,0.84,0.0,57.56,0.0,0.84,60.08,100.0,100.0,13.87,97.06,97.9,PAVILION JUNIOR-SENIOR HIGH SCHOOL,18,GENESEE,2015,,,,,,
181302040002,0.0,0.0,1.27,24.13,55.24,0.0,90.79,0.63,0.0,44.76,0.0,2.54,75.87,100.0,100.0,9.21,95.56,94.92,PEMBROKE JUNIOR-SENIOR HIGH SCHOOL,18,GENESEE,2015,,,,,,
190301040003,1.08,0.43,1.94,41.68,52.7,0.0,85.53,5.4,0.0,47.3,0.0,3.67,58.32,100.0,100.0,14.47,87.47,82.94,CAIRO-DURHAM HIGH SCHOOL,19,GREENE,2015,,,,,,
190401060003,0.0,2.21,11.67,49.09,42.66,0.0,79.88,8.45,0.2,57.34,0.0,1.01,50.91,99.8,100.0,20.12,76.66,84.91,CATSKILL SENIOR HIGH SCHOOL,19,GREENE,2015,,,,,,
190501040001,0.0,0.78,2.75,30.0,49.61,0.0,91.76,3.53,0.0,50.39,0.2,0.78,70.0,100.0,99.8,8.24,92.16,88.43,COXSACKIE-ATHENS HIGH SCHOOL,19,GREENE,2015,,,,,,
