AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT LIMITED ENGLISH PROFICIENT,NOT ECONOMICALLY DISADVANTAGED,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
321200011521,0.0,0.0,26.5,88.03,6.84,50.71,78.92,66.38,49.29,0.0,0.0,93.16,11.97,0.0,21.08,0.0,74.07,METROPOLITAN SOUNDVIEW HIGH (THE),32,BRONX,2016
321200011550,1.81,1.81,8.79,89.15,72.87,44.44,0.0,79.84,55.56,0.0,0.0,27.13,10.85,0.0,0.0,0.0,55.81,HIGH SCHOOL OF WORLD CULTURES,32,BRONX,2016
321200011682,0.0,0.0,0.0,77.21,6.37,47.23,74.74,66.74,52.77,0.0,0.0,93.63,22.79,0.0,25.26,0.0,69.61,FANNIE LOU HAMER FREEDOM HS,32,BRONX,2016
321200011684,0.0,0.0,54.99,75.16,2.55,46.28,76.22,29.94,53.72,0.0,0.0,49.68,24.84,0.0,23.78,0.0,61.78,WINGS ACADEMY,32,BRONX,2016
321200011692,0.0,0.0,11.56,87.94,18.59,46.73,77.39,74.37,53.27,0.0,0.0,81.41,12.06,0.0,22.61,0.0,46.98,MONROE ACAD FOR VISUAL ARTS & DESIGN,32,BRONX,2016
321200860870,0.0,0.0,12.12,28.79,0.0,56.82,80.3,60.61,43.18,0.0,0.0,0.0,9.09,0.0,19.7,0.0,70.45,BRONX LIGHTHOUSE CHARTER SCHOOL,32,BRONX,2016
321200861010,0.0,0.0,0.0,72.47,11.08,50.63,58.23,54.75,49.37,0.0,0.0,88.92,27.53,0.0,41.77,0.0,10.13,ROADS CHARTER SCHOOL II,32,BRONX,2016
331300010265,0.0,0.0,78.3,74.53,0.0,63.84,84.91,0.0,36.16,0.0,0.0,0.0,25.47,0.0,15.09,0.0,74.84,DR SUSAN S MCKINNEY SEC SCH-ARTS,33,KINGS,2016
331300011350,0.0,0.0,78.7,76.63,0.0,57.99,80.47,0.0,42.01,0.0,0.0,0.0,23.37,0.0,19.53,0.0,71.89,URBAN ASSEMBLY SCH-MUSIC & ART,33,KINGS,2016
331300011412,0.0,0.0,77.34,77.34,0.0,57.29,81.51,11.46,42.71,0.0,0.0,0.0,22.66,0.0,18.49,0.0,76.04,"BROOKLYN COMM HS-COMM, ARTS, MEDIA",33,KINGS,2016
331300011419,0.0,5.16,72.04,76.56,2.8,44.73,86.02,14.41,55.27,0.0,0.0,37.42,23.44,0.0,13.98,0.0,81.29,SCIENCE SKILLS CENTER HIGH SCHOOL,33,KINGS,2016
331300011430,0.41,59.99,8.44,64.89,0.0,41.26,98.64,8.07,58.74,0.0,3.34,0.0,35.11,0.0,1.36,19.62,97.76,BROOKLYN TECH HIGH SCHOOL,33,KINGS,2016
331300011439,0.0,47.48,14.54,61.42,57.86,54.6,0.0,23.74,45.4,0.0,0.0,42.14,38.58,0.0,0.0,8.01,85.16,BROOKLYN INTNTL HIGH SCHOOL,33,KINGS,2016
331300011483,0.0,0.0,74.88,74.16,0.0,59.09,88.76,14.83,40.91,0.0,0.0,0.0,25.84,0.0,11.24,0.0,93.06,URBAN ASSMBLY SCH-LAW & JSTCE,33,KINGS,2016
331300011499,0.0,0.0,85.05,76.16,0.0,44.48,78.29,5.69,55.52,0.0,0.0,0.0,23.84,0.0,21.71,0.0,71.89,ACORN COMMUNITY HIGH SCHOOL,33,KINGS,2016
331300011527,0.0,0.0,77.47,71.94,0.0,0.0,86.96,6.32,0.0,0.0,0.0,0.0,28.06,0.0,13.04,3.56,80.63,URBAN ASSEMBLY INST OF MATH AND SCIE,33,KINGS,2016
331300011553,0.0,0.0,81.44,85.91,0.0,50.86,79.04,0.0,49.14,0.0,0.0,0.0,14.09,0.0,20.96,0.0,39.52,BROOKLYN ACADEMY HIGH SCHOOL,33,KINGS,2016
331300011575,0.0,0.0,80.51,73.73,0.0,61.86,0.0,0.0,38.14,0.0,0.0,0.0,26.27,0.0,0.0,0.0,42.37,BEDFORD STUYVESANT PREP HIGH SCHOOL,33,KINGS,2016
331300011595,0.0,1.47,90.32,62.76,0.0,50.73,92.67,2.64,49.27,0.0,0.0,0.0,37.24,0.0,7.33,0.0,98.24,BEDFORD ACADEMY HIGH SCHOOL,33,KINGS,2016
331300011605,0.0,0.99,77.48,72.68,0.0,26.66,83.61,17.72,73.34,0.0,0.0,0.0,27.32,0.0,16.39,0.0,81.46,GEORGE WESTINGHOUSE CAREER/TECH HS,33,KINGS,2016
331300011616,0.0,0.0,68.51,78.72,0.0,56.27,81.05,6.71,43.73,0.0,0.0,0.0,21.28,0.0,18.95,0.0,18.95,BROOKLYN HS-LEADERSHIP & COMMUNITY,33,KINGS,2016
331300011670,0.0,0.0,86.97,47.07,0.0,55.63,96.83,8.57,44.37,0.0,0.0,0.0,52.93,0.0,3.17,0.0,96.01,BENJAMIN BANNEKER ACADEMY,33,KINGS,2016
331300011674,0.0,1.8,71.4,59.68,0.0,22.97,84.23,18.92,77.03,0.0,0.0,0.0,40.32,0.0,15.77,0.0,87.84,CITY POLYTECHNIC HIGH SCHOOL,33,KINGS,2016
331300860902,0.0,0.0,0.0,63.64,0.0,67.05,0.0,0.0,32.95,0.0,0.0,0.0,36.36,0.0,0.0,0.0,96.59,ACHIEVEMENT FIRST ENDEAVOR CHARTER,33,KINGS,2016
331300861006,0.0,0.0,74.11,74.82,0.0,38.65,63.48,2.13,61.35,0.0,0.0,0.0,25.18,0.0,36.52,0.0,23.4,URBAN DOVE TEAM CHARTER SCHOOL,33,KINGS,2016
331400011071,0.0,0.0,11.91,72.46,18.61,45.66,70.22,81.89,54.34,0.0,0.0,81.39,27.54,0.0,29.78,0.0,53.1,JUAN MOREL CAMPOS SECONDARY SCHOOL,33,KINGS,2016
331400011322,0.0,0.0,59.43,36.79,0.0,50.94,44.34,20.75,49.06,0.0,0.0,0.0,14.15,0.0,25.47,0.0,48.11,FOUNDATIONS ACADEMY,33,KINGS,2016
331400011449,0.0,34.2,25.2,68.4,0.0,45.8,0.0,14.6,54.2,0.0,9.2,0.0,31.6,0.0,0.0,13.8,97.4,BROOKLYN LATIN SCHOOL (THE),33,KINGS,2016
331400011454,0.0,0.0,14.33,74.74,13.31,52.9,79.52,58.02,47.1,0.0,0.0,86.69,25.26,0.0,20.48,0.0,68.26,GREEN SCHOOL-ENVIRONMENTAL CAREERS,33,KINGS,2016
331400011474,0.0,0.0,23.5,79.54,13.46,47.47,84.42,65.81,52.53,0.0,0.0,86.54,20.46,0.0,15.58,0.0,71.24,PROGRESS HS-PROFESSIONAL CAREERS,33,KINGS,2016
331400011477,0.0,0.0,47.4,80.58,15.9,49.54,83.03,37.61,50.46,0.0,0.0,84.1,19.42,0.0,16.97,0.0,61.16,SCHOOL FOR LEGAL STUDIES,33,KINGS,2016
331400011478,0.0,3.88,39.94,78.04,5.92,34.32,83.66,53.12,65.68,0.0,0.0,94.08,21.96,0.0,16.34,0.72,81.82,"HIGH SCHOOL-ENTERPRISE, BUS & TECH",33,KINGS,2016
331400011488,0.0,0.0,53.25,79.22,1.08,55.84,83.98,10.61,44.16,0.0,0.0,23.16,20.78,0.0,16.02,0.0,87.66,BROOKLYN PREP HIGH SCHOOL,33,KINGS,2016
331400011558,0.0,1.87,25.47,74.16,1.31,26.03,73.78,59.74,73.97,0.0,0.0,20.41,25.84,0.0,26.22,1.12,91.2,WILLAMSBURG HS-ARCH & DESIGN,33,KINGS,2016
331400011561,0.0,0.0,18.88,76.82,0.72,51.93,84.98,66.24,48.07,0.0,0.0,23.03,23.18,0.0,15.02,8.73,91.42,WILLIAMSBURG PREP SCHOOL,33,KINGS,2016
331400011586,0.0,0.0,26.17,77.18,5.7,53.36,80.54,51.01,46.64,0.0,0.0,43.29,22.82,0.0,19.46,0.0,67.11,LYONS COMMUNITY SCHOOL,33,KINGS,2016
331400011610,0.0,0.0,58.88,70.56,1.7,1.95,64.23,28.22,27.25,0.0,0.0,27.49,29.44,0.0,35.77,0.0,57.66,AUTOMOTIVE HIGH SCHOOL,33,KINGS,2016
331400011614,0.0,0.0,69.01,61.99,0.0,0.0,86.55,12.87,0.0,0.0,0.0,0.0,38.01,0.0,13.45,0.0,100.0,YOUNG WOMENS LEADERSHIP SCH-BROOKLY,33,KINGS,2016
331400011632,0.0,0.0,40.52,20.69,4.31,33.62,74.14,20.69,66.38,0.0,0.0,23.28,6.9,0.0,25.86,0.0,72.41,FRANCES PERKINS ACADEMY,33,KINGS,2016
331400011685,0.0,0.0,0.0,77.97,11.86,49.58,77.97,86.02,50.42,0.0,0.0,88.14,22.03,0.0,22.03,0.0,73.31,EL PUENTE ACAD FOR PEACE AND JUSTICE,33,KINGS,2016
331400860865,0.0,0.0,18.54,76.39,3.34,55.01,86.28,65.64,44.99,0.0,0.0,96.66,23.61,0.0,13.72,0.62,85.91,WILLIAMSBURG CHARTER HIGH SCHOOL,33,KINGS,2016
331400860885,0.0,0.0,14.89,62.41,0.0,53.9,0.0,51.77,46.1,0.0,0.0,0.0,37.59,0.0,0.0,0.0,94.33,WILLIAMSBURG COLLEGIATE CHRTR SCH,33,KINGS,2016
331400860945,0.0,0.0,30.9,76.4,3.93,52.25,86.8,59.27,47.75,0.0,0.0,48.31,23.6,0.0,13.2,0.0,86.8,NORTHSIDE CHARTER HIGH SCHOOL,33,KINGS,2016
331500010448,0.0,6.67,41.87,64.53,0.0,50.13,72.8,40.53,49.87,0.0,0.0,0.0,35.47,0.0,27.2,9.6,89.87,BROOKLYN SEC SCH-COLLABORATIVE,33,KINGS,2016
331500011423,0.0,0.0,70.11,79.89,0.0,53.45,50.0,0.0,46.55,0.0,0.0,0.0,20.11,0.0,50.0,0.0,25.29,BROOKLYN FRONTIERS HIGH SCHOOL,33,KINGS,2016
331500011429,0.0,0.0,37.8,76.83,7.32,34.15,70.73,32.32,65.85,0.0,0.0,45.12,23.17,0.0,29.27,0.0,75.0,BROOKLYN SCHOOL FOR GLOBAL STUDIES,33,KINGS,2016
331500011462,0.0,0.0,65.48,80.97,0.0,60.97,84.84,23.55,39.03,0.0,0.0,0.0,19.03,0.0,15.16,0.0,87.74,SECONDARY SCHOOL FOR LAW,33,KINGS,2016
331500011463,0.0,7.91,43.72,77.67,6.51,58.14,86.05,35.81,41.86,0.0,0.0,53.49,22.33,0.0,13.95,2.33,73.49,SECONDARY SCHOOL FOR JOURNALISM,33,KINGS,2016
331500011464,0.0,1.89,46.79,76.98,6.79,43.02,83.77,33.58,56.98,0.0,5.28,70.94,23.02,0.0,16.23,0.0,78.49,PARK SLOPE COLLEGIATE,33,KINGS,2016
331500011497,0.0,1.84,40.44,63.6,10.66,53.68,68.38,38.6,46.32,0.0,0.0,89.34,36.4,0.0,9.19,4.78,71.32,SCHOOL FOR INTERNATIONAL STUDIES,33,KINGS,2016
331500011519,0.0,3.13,65.75,81.8,6.07,47.55,75.73,23.48,52.45,0.0,0.0,93.93,18.2,0.0,24.27,3.52,80.63,COBBLE HILL SCHOOL OF AMERICAN STUD,33,KINGS,2016
331500011529,0.0,8.08,5.69,70.36,2.1,45.81,78.44,64.37,54.19,0.0,0.0,21.56,29.64,0.0,21.56,18.26,22.75,WEST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2016
331500011592,0.0,0.0,55.77,55.77,28.85,48.08,86.54,0.0,51.92,0.0,0.0,71.15,44.23,0.0,13.46,28.85,67.31,KHALIL GIBRAN INTERNATIONAL ACADEMY,33,KINGS,2016
331500011656,0.0,0.82,69.54,74.73,0.0,71.99,90.98,19.67,28.01,0.0,2.46,0.0,25.27,0.0,9.02,1.37,87.43,BROOKLYN HIGH SCHOOL OF THE ARTS,33,KINGS,2016
331500011667,0.0,5.78,7.65,73.72,11.31,45.24,78.84,79.9,54.76,0.0,0.0,88.69,26.28,0.0,21.16,3.74,70.46,SUNSET PARK HIGH SCHOOL,33,KINGS,2016
331500011684,0.0,12.82,23.65,50.43,0.0,57.26,92.02,32.76,42.74,0.0,0.0,0.0,49.57,0.0,7.98,27.92,96.87,MILLENNIUM BROOKLYN HIGH SCHOOL,33,KINGS,2016
331500011698,0.0,0.0,19.44,78.82,0.0,44.44,76.04,57.99,55.56,0.0,0.0,0.0,21.18,0.0,23.96,6.25,15.97,SOUTH BROOKLYN COMM HIGH SCHOOL,33,KINGS,2016
331500860935,0.0,0.0,33.65,52.88,0.0,44.23,86.54,42.31,55.77,0.0,0.0,0.0,47.12,0.0,13.46,15.38,82.69,BROOKLYN PROSPECT CHARTER SCHOOL,33,KINGS,2016
331500860953,0.0,0.0,46.15,67.31,0.0,53.85,86.54,44.23,46.15,0.0,0.0,0.0,32.69,0.0,13.46,0.0,79.81,SUMMIT ACADEMY CHARTER SCHOOL,33,KINGS,2016
331500861016,0.0,0.0,61.41,63.97,1.49,48.4,61.41,18.98,51.6,0.0,0.0,28.57,36.03,0.0,38.59,0.0,25.8,NEW DAWN CHARTER HIGH SCHOOL,33,KINGS,2016
331600010393,0.0,0.0,48.98,69.39,0.0,55.1,46.94,0.0,44.9,0.0,0.0,0.0,30.61,0.0,14.29,0.0,66.33,FREDERICK DOUGLASS ACADEMY IV,33,KINGS,2016
331600011455,0.0,0.0,89.13,70.34,2.15,38.12,77.45,6.04,61.88,0.0,0.0,62.42,29.66,0.0,22.55,0.81,56.38,BOYS AND GIRLS HIGH SCHOOL,33,KINGS,2016
331600011498,0.0,0.0,77.0,75.53,2.53,43.25,81.01,0.0,56.75,0.0,0.0,36.71,24.47,0.0,18.99,0.0,74.26,BROOKLYN HIGH SCHOOL-LAW AND TECH,33,KINGS,2016
331600011594,0.0,0.0,80.81,58.59,0.0,57.07,79.8,6.57,42.93,0.0,0.0,0.0,41.41,0.0,20.2,0.0,65.15,GOTHAM PROFESSIONAL ARTS ACADEMY,33,KINGS,2016
331600011669,0.0,0.0,84.62,75.9,0.0,52.56,69.49,0.0,47.44,0.0,0.0,0.0,24.1,0.0,30.51,0.0,25.13,RESEARCH AND SERVICE HIGH SCHOOL,33,KINGS,2016
331600011688,0.0,0.0,75.62,66.88,0.0,47.5,70.62,0.0,52.5,0.0,0.0,0.0,33.12,0.0,29.38,0.0,66.88,BROOKYLN ACAD OF GLOBAL FINANCE (THE,33,KINGS,2016
331600860860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,EXCELLENCE BOYS CHAR SCH-BED STUY,33,KINGS,2016
331600860918,0.0,0.0,0.0,46.15,0.0,38.46,0.0,0.0,61.54,0.0,0.0,0.0,53.85,0.0,0.0,0.0,84.62,BEDFORD STUY COLLEGIATE CHARTER SCH,33,KINGS,2016
331700011122,0.0,2.23,88.22,65.92,0.0,19.43,86.31,5.1,80.57,0.0,0.0,0.0,34.08,0.0,13.69,0.0,66.24,PATHWAYS TECH EARLY COLLEGE HIGH SCH,33,KINGS,2016
331700011382,0.0,0.0,86.93,74.67,4.53,41.87,81.33,1.6,58.13,0.0,0.0,73.07,25.33,0.0,18.67,0.0,66.4,ACAD FOR COLLEGE PREP AND CAREER EXP,33,KINGS,2016
331700011408,0.0,0.0,86.89,83.15,16.85,48.69,83.52,0.0,51.31,0.0,0.0,53.56,16.85,0.0,16.48,0.0,61.42,ACADEMY OF HOSPITALITY AND TOURISM,33,KINGS,2016
331700011489,0.0,0.0,84.62,77.95,0.0,51.79,81.03,0.0,48.21,0.0,0.0,0.0,22.05,0.0,18.97,0.0,22.56,W E B DUBOIS ACADEMIC HIGH SCHOOL,33,KINGS,2016
331700011524,0.0,16.27,32.25,52.37,73.37,44.38,71.3,36.09,55.62,0.0,0.0,26.63,47.63,0.0,6.21,15.38,71.3,INTERNTL HS AT PROSPECT HGHTS,33,KINGS,2016
331700011528,0.0,0.0,87.11,72.66,8.59,45.7,78.91,4.69,54.3,0.0,0.0,59.38,27.34,0.0,21.09,0.0,65.23,HIGH SCH FOR GLOBAL CITIZENSHIP(THE),33,KINGS,2016
331700011531,0.0,0.0,91.44,78.42,3.42,50.68,81.51,4.79,49.32,0.0,0.0,43.15,21.58,0.0,18.49,0.0,80.48,SCHOOL FOR HUMAN RIGHTS (THE),33,KINGS,2016
331700011533,0.0,0.0,88.89,67.34,0.0,42.09,72.39,0.0,57.91,0.0,0.0,0.0,32.66,0.0,27.61,0.0,63.3,SCHOOL FOR DEMOCRACY & LDRSHP,33,KINGS,2016
331700011537,0.0,0.0,87.7,80.75,9.63,41.71,75.67,5.08,58.29,0.0,0.0,90.37,19.25,0.0,24.33,0.0,78.61,HIGH SCHOOL-YOUTH & COMM DVLPMNT,33,KINGS,2016
331700011539,0.0,0.0,84.42,74.65,8.37,35.58,81.4,8.37,64.42,0.0,0.0,91.63,25.35,0.0,18.6,0.0,78.14,HIGH SCHOOL-SVC & LRNG,33,KINGS,2016
331700011543,0.0,0.0,84.47,81.23,0.0,49.84,0.0,5.18,50.16,0.0,0.0,0.0,18.77,0.0,0.0,0.0,96.76,"SCIENCE, TECH & RESEARCH HIGH SCH",33,KINGS,2016
331700011546,0.0,0.0,81.62,78.52,0.0,69.21,92.6,5.01,30.79,0.0,0.0,0.0,21.48,0.0,7.4,0.0,95.47,HS FOR PUBLIC SERVICE-HEROES OF TOM,33,KINGS,2016
331700011547,0.0,0.0,80.75,74.39,0.93,43.18,85.23,11.4,56.82,0.0,0.0,25.23,25.61,0.0,14.77,0.0,78.5,BROOKLYN ACADEMY OF SCI & ENVIRON,33,KINGS,2016
331700011548,0.0,0.0,87.7,78.55,0.0,64.67,86.75,3.15,35.33,0.0,0.0,0.0,21.45,0.0,13.25,0.0,86.12,BROOKLYN SCHOOL FOR MUSIC & THEATER,33,KINGS,2016
331700011568,0.0,0.0,86.9,83.04,0.0,63.69,83.63,2.68,36.31,0.0,0.0,0.0,16.96,0.0,16.37,0.0,33.63,BROWNSVILLE  ACADEMY HIGH SCHOOL,33,KINGS,2016
331700011590,0.0,0.0,68.93,70.02,0.0,57.22,23.3,1.97,42.78,0.0,1.53,0.0,29.98,0.0,0.66,0.0,95.4,MEDGAR EVERS COLLEGE PREP SCHOOL,33,KINGS,2016
331700011600,0.0,1.53,91.83,76.26,6.18,76.18,85.42,4.58,23.82,0.0,0.0,93.82,23.74,0.0,14.58,0.0,74.96,CLARA BARTON HIGH SCHOOL,33,KINGS,2016
331700011745,0.0,0.0,88.54,91.67,0.0,51.04,77.08,6.25,48.96,0.0,0.0,0.0,8.33,0.0,22.92,0.0,91.67,BROOKLYN INSTITUTE FOR LIBERAL ARTS,33,KINGS,2016
331700011751,0.0,0.0,76.0,70.0,0.0,71.2,85.6,0.0,28.8,0.0,0.0,0.0,17.2,0.0,14.4,0.0,76.8,ACADEMY FOR HEALTH CAREERS,33,KINGS,2016
331700860879,0.0,0.0,0.0,63.56,0.0,61.86,52.54,0.0,38.14,0.0,0.0,0.0,36.44,0.0,10.17,0.0,94.92,ACHIEVEMENT FIRST CROWN HEIGHTS,33,KINGS,2016
331700860882,0.0,0.0,0.0,46.81,0.0,47.87,36.17,0.0,52.13,0.0,0.0,0.0,53.19,0.0,14.89,0.0,96.81,KIPP AMP CHARTER SCHOOL,33,KINGS,2016
331800011563,0.0,0.0,70.17,72.75,14.81,43.99,84.98,0.0,56.01,0.0,0.0,85.19,27.25,0.0,15.02,0.0,88.63,IT TAKES A VILLAGE ACADEMY,33,KINGS,2016
331800011566,2.01,0.0,45.82,69.57,2.01,50.5,77.59,5.35,49.5,0.0,0.0,27.09,30.43,0.0,22.41,0.0,70.23,BROOKLYN GENERATION SCHOOL,33,KINGS,2016
331800011567,0.0,0.0,88.85,81.97,0.0,63.28,78.03,0.0,36.72,0.0,0.0,0.0,18.03,0.0,21.97,0.0,70.82,BROOKLYN THEATRE ARTS HIGH SCHOOL,33,KINGS,2016
331800011569,0.0,0.0,89.79,77.46,0.0,39.44,78.87,1.76,60.56,0.0,0.0,0.0,22.54,0.0,21.13,0.0,76.76,KURT HAHN EXPEDITIONARY LRNING SCH,33,KINGS,2016
331800011576,0.0,0.0,67.71,65.62,0.0,44.44,78.47,0.0,55.56,0.0,0.0,0.0,34.38,0.0,21.53,0.0,80.56,VICTORY COLLEGIATE HIGH SCHOOL,33,KINGS,2016
331800011578,0.0,0.0,85.01,80.36,0.0,50.9,79.33,7.24,49.1,0.0,0.0,0.0,19.64,0.0,20.67,0.0,30.75,BROOKLYN BRIDGE ACADEMY,33,KINGS,2016
331800011589,0.0,0.0,84.32,76.27,0.0,55.08,81.36,0.0,44.92,0.0,0.0,0.0,23.73,0.0,18.64,0.0,66.53,ARTS & MEDIA PREP ACADEMY,33,KINGS,2016
331800011617,0.0,0.0,87.32,73.91,2.54,35.51,85.14,1.81,64.49,0.0,0.0,19.2,26.09,0.0,14.86,0.0,77.54,HS FOR INNOVATION -ADVERTISING/MEDIA,33,KINGS,2016
331800011629,0.0,0.0,89.9,71.99,0.0,45.6,76.55,2.28,54.4,0.0,0.0,0.0,28.01,0.0,23.45,0.0,70.03,CULTURAL ACADEMY-ARTS AND SCIENCES,33,KINGS,2016
331800011633,0.0,0.0,81.45,88.91,0.0,74.21,87.56,8.14,25.79,0.0,0.0,0.0,11.09,0.0,12.44,0.0,90.95,HIGH SCHOOL FOR MEDICAL PROFESSIONS,33,KINGS,2016
331800011635,0.0,0.0,38.91,81.23,0.0,55.97,77.13,0.0,44.03,0.0,0.0,0.0,18.77,0.0,22.87,0.0,21.16,OLYMPUS ACADEMY,33,KINGS,2016
331800011637,0.0,0.0,85.82,78.72,0.0,35.82,80.85,4.96,64.18,0.0,0.0,0.0,21.28,0.0,19.15,0.0,81.56,ACAD FOR CONSERVATION & ENVIRONMENT,33,KINGS,2016
331800011642,0.0,0.0,82.12,76.16,5.96,35.1,81.13,8.28,64.9,0.0,0.0,69.87,23.84,0.0,18.87,0.0,68.54,URBAN ACTION ACADEMY,33,KINGS,2016
331800011673,0.0,0.0,83.19,74.51,0.0,50.7,76.75,4.2,49.3,0.0,0.0,0.0,25.49,0.0,23.25,0.0,40.06,EAST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2016
331800860908,0.0,0.0,0.0,53.76,0.0,53.76,0.0,0.0,46.24,0.0,0.0,0.0,46.24,0.0,0.0,0.0,92.47,KINGS COLLEGIATE CHARTER SCHOOL,33,KINGS,2016
331900011404,0.0,0.0,69.77,68.11,0.0,71.76,85.38,8.31,28.24,0.0,0.0,0.0,31.89,0.0,14.62,0.0,86.05,ACADEMY FOR YOUNG WRITERS,33,KINGS,2016
331900011409,0.0,0.0,68.35,62.87,0.0,50.21,0.0,0.0,49.79,0.0,0.0,0.0,37.13,0.0,0.0,0.0,92.41,EAST NY FAMILY ACADEMY,33,KINGS,2016
331900011502,0.0,0.0,71.98,79.38,0.0,24.12,69.26,7.78,75.88,0.0,0.0,0.0,20.62,0.0,30.74,0.0,79.38,FDNY HIGH SCHOOL-FIRE & LIFE SAFETY,33,KINGS,2016
331900011504,0.0,0.0,75.33,61.8,7.43,43.77,69.23,15.65,56.23,0.0,0.0,92.57,38.2,0.0,30.77,0.0,62.86,HIGH SCHOOL FOR CIVIL RIGHTS,33,KINGS,2016
331900011507,0.0,0.0,78.14,82.79,1.4,53.26,80.47,15.58,46.74,0.0,0.0,23.95,17.21,0.0,19.53,0.0,76.28,PERF ARTS & TECH HIGH SCHOOL,33,KINGS,2016
331900011510,0.0,0.0,81.56,79.69,2.19,61.56,78.12,4.69,38.44,0.0,0.0,23.75,20.31,0.0,21.88,0.0,75.0,WORLD ACAD FOR TOTAL COM HEALTH,33,KINGS,2016
331900011583,0.0,0.0,0.0,84.62,80.77,45.0,0.0,0.0,55.0,0.0,0.0,19.23,15.38,0.0,0.0,0.0,60.0,MULTICULTURAL HIGH SCHOOL,33,KINGS,2016
331900011615,0.0,6.9,61.69,67.77,2.78,14.11,81.36,28.32,85.89,0.0,0.0,70.65,32.23,0.0,18.64,0.0,72.81,TRANSIT TECH CAREER AND TECH EDU,33,KINGS,2016
331900011618,0.0,0.0,48.4,74.87,1.87,24.6,76.2,42.25,75.4,0.0,0.0,21.39,25.13,0.0,23.8,0.0,77.54,ACADEMY OF INNOVATIVE TECHNOLOGY,33,KINGS,2016
331900011639,0.0,0.0,25.28,74.72,10.0,34.72,76.11,58.06,65.28,0.0,0.0,45.0,25.28,0.0,23.89,0.0,60.56,BROOKLYN LAB SCHOOL,33,KINGS,2016
331900011659,0.0,2.75,11.29,77.13,17.36,48.48,85.4,72.18,51.52,0.0,0.0,82.64,22.87,0.0,14.6,3.86,68.87,CYPRESS HILLS COLLEGIATE PREP SCHOOL,33,KINGS,2016
331900011660,0.0,0.0,67.85,84.47,2.45,68.66,65.4,0.0,31.34,0.0,0.0,15.53,15.53,0.0,34.6,0.0,62.94,W H MAXWELL CAREER AND TECH HS,33,KINGS,2016
331900011683,0.0,0.0,62.17,84.87,7.57,59.54,77.63,25.0,40.46,0.0,0.0,69.41,15.13,0.0,22.37,0.0,72.04,SCH FOR CLASSICS: AN ACADEMY-TWP,33,KINGS,2016
331900860891,0.0,0.0,79.65,79.65,0.0,59.74,55.41,0.0,40.26,0.0,0.0,0.0,20.35,0.0,7.79,0.0,80.52,UFT CHARTER SCHOOL,33,KINGS,2016
332000011445,0.0,38.58,1.28,72.1,13.97,42.85,84.12,26.76,57.15,0.0,0.4,86.03,27.9,0.0,15.88,30.46,75.12,NEW UTRECHT HIGH SCHOOL,33,KINGS,2016
332000011485,0.0,19.26,3.38,76.71,3.06,47.3,79.69,55.2,52.7,0.0,0.0,96.94,23.29,0.0,20.31,17.24,87.43,HIGH SCHOOL OF TELECOMMUNICATIONS,33,KINGS,2016
332000011490,0.0,31.91,2.05,63.67,14.32,46.09,87.6,26.84,53.91,0.0,0.0,85.68,36.33,0.0,12.4,35.07,76.35,FORT HAMILTON HIGH SCHOOL,33,KINGS,2016
332000011505,0.0,44.48,2.11,73.38,27.79,42.54,86.79,26.79,57.46,0.0,0.0,72.21,26.62,0.0,13.21,19.93,65.62,FRANKLIN D ROOSEVELT HIGH SCHOOL,33,KINGS,2016
332000011609,0.0,44.53,21.48,64.06,0.0,0.0,84.38,20.31,0.0,0.0,0.0,0.0,10.55,0.0,15.62,13.67,94.14,URBAN ASSEMBLY SCH-CRIMINAL JUSTICE,33,KINGS,2016
332100011337,0.0,42.38,2.32,87.09,68.21,39.4,0.0,8.28,60.6,0.0,0.0,31.79,12.91,0.0,0.0,31.79,72.19,INTERNATIONAL HIGH SCH-LAFAYETTE,33,KINGS,2016
332100011344,0.0,4.68,21.91,49.06,6.93,43.63,81.27,20.41,56.37,0.0,0.0,93.07,50.94,0.0,18.73,45.51,80.52,RACHEL CARSON HS FOR COASTAL STUDIES,33,KINGS,2016
332100011348,0.0,0.0,68.8,74.81,0.0,7.14,81.58,16.92,46.24,0.0,0.0,0.0,25.19,0.0,18.42,0.0,77.07,HIGH SCHOOL OF SPORTS MANAGEMENT,33,KINGS,2016
332100011410,0.23,11.49,33.27,61.69,11.95,40.18,86.77,23.02,59.82,0.0,0.0,88.05,38.31,0.0,13.23,25.86,71.4,ABRAHAM LINCOLN HIGH SCHOOL,33,KINGS,2016
332100011468,0.0,3.81,24.13,72.38,0.0,42.54,88.57,19.68,57.46,0.0,0.0,0.0,27.62,0.0,11.43,45.08,96.19,KINGSBOROUGH EARLY COLLEGE SCHOOL,33,KINGS,2016
