,AGGREGATION_NAME,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_CODE,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES,NUM_OUT_CERT,PER_TEACH_INEXP,PER_OUT_CERT,NRC_CODE,CHARTER
79,GENESEE VALLEY ELEMENTARY SCHOOL,0.0,0.0,0.0,39.84,41.41,0.0,87.5,0.0,0.0,58.59,0.0,0.0,60.16,0.0,0.0,12.5,0.0,90.62,20702040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.12,2.46,4.0,False
80,BELFAST SCHOOL,0.0,0.0,0.0,41.58,46.53,0.0,81.19,5.94,0.0,53.47,1.98,0.99,58.42,100.0,98.02,18.81,93.07,79.21,20801040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,4.0,False
81,BELFAST SCHOOL,0.0,0.0,0.0,35.53,38.16,0.0,14.47,0.0,0.0,61.84,0.0,0.0,64.47,0.0,0.0,7.89,0.0,84.21,20801040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.45,0.86,4.0,False
82,BELFAST SCHOOL,0.0,0.0,0.0,48.94,42.55,0.0,0.0,0.0,0.0,57.45,0.0,0.0,51.06,0.0,0.0,0.0,0.0,87.23,20801040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.42,1.77,4.0,False
83,BELFAST SCHOOL,0.0,0.0,0.0,51.72,42.53,0.0,0.0,0.0,0.0,57.47,0.0,0.0,48.28,0.0,0.0,0.0,0.0,93.1,20801040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.21,8.11,4.0,False
84,BELFAST SCHOOL,0.0,0.0,0.0,49.23,41.54,0.0,0.0,0.0,0.0,58.46,0.0,0.0,50.77,0.0,0.0,0.0,0.0,92.31,20801040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,6.33,4.0,False
85,CANASERAGA SCHOOL,0.0,0.0,0.0,50.0,47.37,0.0,93.42,0.0,0.0,52.63,0.0,0.0,50.0,100.0,100.0,6.58,100.0,98.68,21102040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11,1.11,4.0,False
86,CANASERAGA SCHOOL,0.0,0.0,0.0,51.95,36.36,0.0,0.0,0.0,0.0,63.64,0.0,0.0,48.05,0.0,0.0,0.0,0.0,92.21,21102040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.87,3.26,4.0,False
87,CANASERAGA SCHOOL,0.0,0.0,0.0,51.47,25.0,0.0,0.0,0.0,0.0,36.76,0.0,0.0,48.53,0.0,0.0,0.0,0.0,82.35,21102040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.79,4.4,4.0,False
88,CANASERAGA SCHOOL,0.0,0.0,0.0,47.22,44.44,0.0,0.0,0.0,0.0,38.89,0.0,0.0,52.78,0.0,0.0,0.0,0.0,88.89,21102040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.71,3.57,4.0,False
89,CANASERAGA SCHOOL,0.0,0.0,0.0,39.58,41.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,60.42,0.0,0.0,0.0,0.0,81.25,21102040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.45,4.0,False
90,FRIENDSHIP CENTRAL SCHOOL,0.0,0.0,0.0,63.11,49.51,0.0,79.61,0.0,0.0,50.49,1.94,0.97,36.89,100.0,98.06,20.39,99.03,89.32,21601040004,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.56,4.63,4.0,False
91,FRIENDSHIP CENTRAL SCHOOL,0.0,0.0,0.0,57.45,54.26,0.0,21.28,0.0,0.0,45.74,0.0,0.0,42.55,0.0,0.0,6.38,0.0,90.43,21601040004,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.33,3.7,4.0,False
92,FRIENDSHIP CENTRAL SCHOOL,0.0,0.0,0.0,65.93,61.54,0.0,21.98,0.0,0.0,38.46,0.0,0.0,34.07,0.0,0.0,6.59,0.0,89.01,21601040004,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.81,5.41,4.0,False
93,FRIENDSHIP CENTRAL SCHOOL,0.0,0.0,0.0,67.39,56.52,0.0,0.0,0.0,0.0,43.48,0.0,0.0,32.61,0.0,0.0,0.0,0.0,90.22,21601040004,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.43,10.0,4.0,False
94,FRIENDSHIP CENTRAL SCHOOL,0.0,0.0,0.0,61.29,56.45,0.0,0.0,0.0,0.0,43.55,0.0,0.0,38.71,0.0,0.0,0.0,0.0,95.16,21601040004,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.79,10.0,4.0,False
95,FILLMORE CENTRAL SCHOOL,0.93,0.0,0.93,30.09,47.69,0.0,86.57,0.0,0.0,52.31,0.0,0.0,69.91,100.0,100.0,13.43,98.15,91.67,22001040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.66,1.1,4.0,False
96,FILLMORE CENTRAL SCHOOL,0.0,0.0,0.0,40.53,52.63,0.0,86.32,0.0,0.0,47.37,0.0,0.0,59.47,0.0,0.0,13.68,0.0,94.21,22001040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.02,0.57,4.0,False
97,FILLMORE CENTRAL SCHOOL,0.0,0.0,0.0,45.24,50.6,0.0,27.38,0.0,0.0,49.4,0.0,0.0,54.76,0.0,0.0,3.57,0.0,94.05,22001040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,0.0,4.0,False
98,FILLMORE CENTRAL SCHOOL,0.0,0.0,0.0,45.73,50.61,0.0,0.0,0.0,0.0,49.39,0.0,0.0,54.27,0.0,0.0,0.0,0.0,97.56,22001040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.25,3.39,4.0,False
99,FILLMORE CENTRAL SCHOOL,0.0,0.0,0.0,48.09,51.15,0.0,0.0,0.0,0.0,48.85,0.0,0.0,51.91,0.0,0.0,0.0,0.0,98.47,22001040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.86,3.39,4.0,False
100,WHITESVILLE CENTRAL SCHOOL,0.0,0.0,0.0,49.25,46.27,0.0,88.06,0.0,0.0,53.73,0.0,1.49,50.75,100.0,100.0,11.94,98.51,94.03,22101040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,4.0,False
101,WHITESVILLE CENTRAL SCHOOL,0.0,0.0,0.0,39.74,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,60.26,0.0,0.0,0.0,0.0,93.59,22101040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.97,1.28,4.0,False
102,WHITESVILLE CENTRAL SCHOOL,0.0,0.0,0.0,41.76,50.55,0.0,0.0,0.0,0.0,49.45,0.0,0.0,58.24,0.0,0.0,0.0,0.0,94.51,22101040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.67,5.33,4.0,False
103,WHITESVILLE CENTRAL SCHOOL,0.0,0.0,0.0,42.31,47.44,0.0,0.0,0.0,0.0,52.56,0.0,0.0,57.69,0.0,0.0,0.0,0.0,96.15,22101040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,20.0,4.0,False
104,WHITESVILLE CENTRAL SCHOOL,0.0,0.0,0.0,46.55,34.48,0.0,0.0,0.0,0.0,36.21,0.0,0.0,53.45,0.0,0.0,0.0,0.0,93.1,22101040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.75,19.05,4.0,False
105,CUBA-RUSHFORD HIGH SCHOOL,0.0,0.0,1.52,36.5,46.77,0.38,87.83,0.76,0.0,53.23,0.38,1.14,63.5,100.0,99.62,12.17,96.58,92.78,22302040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.67,4.0,False
106,CUBA-RUSHFORD HIGH SCHOOL,0.0,0.0,0.0,38.27,44.77,0.0,42.96,0.0,0.0,55.23,0.0,0.0,61.73,0.0,0.0,5.78,47.65,92.06,22302040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.78,6.78,4.0,False
107,CUBA-RUSHFORD HIGH SCHOOL,0.0,0.0,0.0,44.49,48.98,0.0,58.78,0.0,0.0,51.02,0.0,0.0,55.51,0.0,0.0,12.24,68.57,91.02,22302040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.11,4.76,4.0,False
108,CUBA-RUSHFORD HIGH SCHOOL,0.0,0.0,0.0,44.06,52.87,0.0,59.39,0.0,0.0,47.13,0.0,0.0,55.94,0.0,0.0,13.41,92.34,89.66,22302040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.18,4.76,4.0,False
109,CUBA-RUSHFORD HIGH SCHOOL,0.0,0.0,0.0,47.64,51.83,0.0,81.15,0.0,0.0,48.17,0.0,0.0,52.36,0.0,0.0,18.85,58.64,91.62,22302040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.44,5.41,4.0,False
110,SCIO CENTRAL SCHOOL,0.0,0.0,1.9,53.33,46.67,0.0,91.43,0.0,0.0,53.33,0.0,0.95,46.67,100.0,100.0,8.57,97.14,93.33,22401040003,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,4.0,False
111,SCIO CENTRAL SCHOOL,0.0,0.0,0.0,61.11,47.22,0.0,0.0,0.0,0.0,52.78,0.0,0.0,38.89,0.0,0.0,0.0,0.0,96.3,22401040003,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.59,0.92,4.0,False
112,SCIO CENTRAL SCHOOL,0.0,0.0,0.0,55.06,57.3,0.0,0.0,0.0,0.0,42.7,0.0,0.0,44.94,0.0,0.0,0.0,0.0,97.75,22401040003,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.45,2.73,4.0,False
113,SCIO CENTRAL SCHOOL,0.0,0.0,0.0,58.06,52.69,0.0,38.71,0.0,0.0,47.31,0.0,0.0,41.94,0.0,0.0,10.75,0.0,98.92,22401040003,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.89,2.7,4.0,False
114,SCIO CENTRAL SCHOOL,0.0,0.0,0.0,50.75,56.72,0.0,26.87,0.0,0.0,43.28,0.0,0.0,49.25,0.0,0.0,7.46,0.0,97.01,22401040003,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.86,8.11,4.0,False
115,WELLSVILLE SECONDARY SCHOOL,0.0,0.0,0.0,40.47,53.79,0.0,88.51,0.0,0.0,46.21,0.0,0.0,59.53,0.0,0.0,11.49,25.85,90.6,22601060004,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.76,5.5,4.0,False
116,WELLSVILLE SECONDARY SCHOOL,0.0,0.0,0.0,46.12,51.7,0.0,85.68,0.0,0.0,48.3,0.0,0.0,53.88,0.0,0.0,14.32,71.84,88.11,22601060004,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.51,4.0,False
117,WELLSVILLE SENIOR HIGH SCHOOL,0.0,1.81,0.0,35.14,45.48,0.0,87.34,0.0,0.0,54.52,0.0,0.52,64.86,100.0,100.0,12.66,97.67,82.69,22601060004,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,4.0,False
118,WELLSVILLE SENIOR HIGH SCHOOL,0.0,0.0,0.0,40.68,47.7,0.0,85.96,0.0,0.0,52.3,0.0,0.0,59.32,0.0,0.0,14.04,48.91,84.5,22601060004,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.52,3.7,4.0,False
119,WELLSVILLE SENIOR HIGH SCHOOL,0.0,0.0,0.0,46.33,54.63,0.0,88.82,0.0,0.0,45.37,0.0,0.0,53.67,0.0,0.0,11.18,66.77,90.73,22601060004,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.33,2.73,4.0,False
120,BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL,0.0,0.0,0.0,52.2,53.46,0.0,64.78,0.0,0.0,46.54,0.0,0.0,47.8,0.0,0.0,8.18,0.0,93.71,22902040001,2,ALLEGANY,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.76,3.7,4.0,False
121,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,0.0,0.0,1.3,50.22,59.31,0.0,88.31,0.87,0.0,40.69,0.0,0.87,49.78,100.0,100.0,11.69,96.97,85.28,22902040001,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.7,4.0,False
122,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,0.0,0.0,0.0,48.95,58.23,0.0,89.45,0.0,0.0,41.77,0.0,0.0,51.05,0.0,0.0,10.55,0.0,89.45,22902040001,2,ALLEGANY,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.73,2.73,4.0,False
123,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,0.0,0.0,0.0,53.36,55.46,0.0,89.5,0.0,0.0,44.54,0.0,0.0,46.64,0.0,0.0,10.5,0.0,92.02,22902040001,2,ALLEGANY,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.54,3.54,4.0,False
124,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,0.0,0.0,0.0,50.88,55.26,0.0,88.6,0.0,0.0,44.74,0.0,0.0,49.12,0.0,0.0,11.4,0.0,93.86,22902040001,2,ALLEGANY,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.95,2.5,4.0,False
125,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,0.0,0.0,0.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,50.0,100.0,0.0,22902040002,2,ALLEGANY,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,False
126,CHENANGO FORKS HIGH SCHOOL,0.47,0.24,2.13,30.33,44.08,0.0,84.12,0.95,0.0,55.92,0.0,0.71,69.67,100.0,100.0,15.88,95.5,95.73,30101060003,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.19,2.38,5.0,False
127,CHENANGO FORKS HIGH SCHOOL,0.0,0.0,0.0,31.67,47.62,0.0,83.57,0.0,0.0,52.38,0.0,0.0,68.33,0.0,0.0,16.43,71.19,97.38,30101060003,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.45,2.3,5.0,False
128,CHENANGO FORKS HIGH SCHOOL,0.0,0.0,0.0,32.64,44.14,0.0,86.21,0.0,0.0,55.86,0.0,0.0,67.36,0.0,0.0,13.79,71.95,97.7,30101060003,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.15,3.09,5.0,False
129,CHENANGO FORKS HIGH SCHOOL,0.0,0.0,0.0,32.99,45.23,0.0,90.04,2.9,0.0,54.77,0.0,0.0,67.01,0.0,0.0,9.96,92.74,98.34,30101060003,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.64,2.56,5.0,False
130,CHENANGO FORKS HIGH SCHOOL,0.0,0.0,0.0,37.84,42.97,0.0,88.65,3.51,0.0,57.03,0.0,1.62,62.16,0.0,0.0,11.35,91.89,96.89,30101060003,3,BROOME,2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.63,2.6,5.0,False
131,BINGHAMTON HIGH SCHOOL,0.25,3.25,25.22,60.38,50.0,0.25,84.59,10.83,1.66,50.0,0.0,4.08,39.62,98.34,100.0,15.41,56.37,66.94,30200010021,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.7,4.7,3.0,False
132,BINGHAMTON HIGH SCHOOL,0.0,0.75,26.39,61.54,51.91,0.0,85.93,9.82,1.75,48.09,0.0,4.13,38.46,98.25,0.0,14.07,56.1,68.29,30200010021,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.9,5.06,3.0,False
133,BINGHAMTON HIGH SCHOOL,0.0,2.68,27.24,65.46,52.74,0.0,85.54,10.41,2.12,47.26,0.0,4.3,34.54,97.88,0.0,14.46,53.55,68.64,30200010021,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.22,6.11,3.0,False
134,BINGHAMTON HIGH SCHOOL,0.0,0.86,27.06,65.93,51.6,0.0,84.99,11.13,1.72,48.4,0.0,5.78,34.07,98.28,0.0,15.01,51.97,70.73,30200010021,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.98,5.6,3.0,False
135,BINGHAMTON HIGH SCHOOL,0.0,1.18,26.95,67.76,50.46,0.42,83.54,13.1,2.6,49.54,0.0,7.05,32.24,97.4,0.0,16.46,49.12,73.93,30200010021,3,BROOME,2019,4.2,0.0,95.8,0.0,0.0,0.0,19.0,12.12,7.76,3.0,False
136,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,0.0,1.3,1.3,48.26,50.87,0.0,85.22,0.43,0.0,49.13,0.0,0.0,51.74,100.0,100.0,14.78,96.96,93.48,30501040003,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,4.0,False
137,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,48.99,47.37,0.0,79.35,0.0,0.0,52.63,0.0,0.0,51.01,0.0,0.0,20.65,0.0,92.71,30501040003,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.79,0.83,4.0,False
138,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,49.0,47.79,0.0,83.94,0.0,0.0,52.21,0.0,0.0,51.0,0.0,0.0,16.06,0.0,92.77,30501040003,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.03,2.59,4.0,False
139,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,55.56,42.39,0.0,81.07,0.0,0.0,57.61,0.0,0.0,44.44,0.0,0.0,18.93,0.0,89.3,30501040003,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.81,5.88,4.0,False
140,HARPURSVILLE JUNIOR-SENIOR HIGH SCHOOL,0.0,0.0,0.0,58.38,44.67,0.0,77.66,0.0,0.0,55.33,0.0,0.0,41.62,0.0,0.0,22.34,0.0,89.85,30501040003,3,BROOME,2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.7,6.35,4.0,False
141,SUSQUEHANNA VALLEY SENIOR HIGH SCH,0.0,0.37,1.11,32.04,48.7,0.19,86.85,1.67,0.0,51.3,0.0,3.15,67.96,100.0,100.0,13.15,93.7,92.22,30601060006,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,1.44,5.0,False
142,SUSQUEHANNA VALLEY SENIOR HIGH SCH,0.0,0.0,0.0,31.33,50.66,0.0,85.18,0.0,0.0,49.34,0.0,0.94,68.67,0.0,0.0,14.82,92.87,91.56,30601060006,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.26,0.75,5.0,False
143,SUSQUEHANNA VALLEY SENIOR HIGH SCH,0.0,0.0,1.86,35.75,49.53,0.0,86.03,0.0,0.0,50.47,0.0,0.93,64.25,0.0,0.0,13.97,92.36,90.13,30601060006,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.83,1.67,5.0,False
144,SUSQUEHANNA VALLEY SENIOR HIGH SCH,0.0,0.0,3.42,37.3,47.57,0.0,86.67,0.0,0.0,52.43,0.0,0.0,62.7,0.0,0.0,13.33,89.91,92.07,30601060006,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,5.0,False
145,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,0.0,0.0,3.08,37.02,44.99,0.0,87.92,0.0,0.0,55.01,0.0,0.0,62.98,0.0,0.0,12.08,90.75,92.54,30601060006,3,BROOME,2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.92,2.38,5.0,False
146,CHENANGO VALLEY HIGH SCHOOL,0.0,1.52,2.46,30.49,51.14,0.0,83.33,0.95,0.0,48.86,0.0,1.52,69.51,100.0,100.0,16.67,93.56,92.61,30701060001,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.94,1.89,4.0,False
147,CHENANGO VALLEY HIGH SCHOOL,0.0,2.07,1.24,36.16,52.69,0.0,84.71,0.0,0.0,47.31,0.0,0.0,63.84,0.0,0.0,15.29,90.29,92.77,30701060001,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.91,1.94,4.0,False
148,CHENANGO VALLEY HIGH SCHOOL,0.0,0.94,0.0,32.02,46.25,0.0,83.52,0.0,0.0,53.75,0.0,0.0,67.98,0.0,0.0,16.48,94.38,94.94,30701060001,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.94,1.96,4.0,False
149,CHENANGO VALLEY HIGH SCHOOL,0.0,0.97,0.0,36.36,50.87,0.0,86.27,0.0,0.0,49.13,0.0,2.71,63.64,0.0,0.0,13.73,91.68,93.42,30701060001,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,4.0,False
150,CHENANGO VALLEY HIGH SCHOOL,0.0,0.0,0.0,35.78,49.75,0.0,85.54,0.0,0.0,50.25,0.0,3.19,64.22,0.0,0.0,14.46,93.14,94.36,30701060001,3,BROOME,2019,1.23,0.0,29.9,0.0,0.0,0.0,0.0,11.58,0.0,4.0,False
151,MAINE-ENDWELL SENIOR HIGH SCHOOL,0.14,1.93,2.35,23.76,47.24,0.55,84.67,1.1,0.0,52.76,0.0,1.1,76.24,100.0,100.0,15.33,93.37,95.44,31101060006,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,5.0,False
152,MAINE-ENDWELL SENIOR HIGH SCHOOL,0.0,0.0,2.2,27.46,50.52,0.0,85.88,1.3,0.0,49.48,0.0,0.0,72.54,0.0,0.0,14.12,92.49,95.34,31101060006,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,5.0,False
153,MAINE-ENDWELL SENIOR HIGH SCHOOL,0.0,0.0,3.62,29.26,51.14,0.0,88.46,0.67,0.0,48.86,0.0,0.0,70.74,0.0,0.0,11.54,91.81,96.51,31101060006,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.61,0.65,5.0,False
154,MAINE-ENDWELL SENIOR HIGH SCHOOL,0.0,0.0,3.13,32.2,52.67,0.0,86.96,0.65,0.0,47.33,0.0,0.0,67.8,0.0,0.0,13.04,91.53,95.57,31101060006,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,5.0,False
155,MAINE-ENDWELL SENIOR HIGH SCHOOL,0.0,0.0,3.64,33.27,50.55,0.0,88.0,0.91,0.0,49.45,0.0,0.0,66.73,0.0,0.0,12.0,90.36,96.0,31101060006,3,BROOME,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,5.0,False
156,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,1.37,0.68,4.11,52.74,52.05,0.0,82.19,0.68,0.0,47.95,0.0,0.0,47.26,100.0,100.0,17.81,93.15,91.78,31301040003,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.71,2.86,4.0,False
157,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,0.0,0.0,0.0,56.41,47.44,0.0,67.31,0.0,0.0,52.56,0.0,0.0,43.59,0.0,0.0,14.1,0.0,96.79,31301040003,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.82,7.35,4.0,False
158,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,0.0,0.0,0.0,62.42,51.68,0.0,24.83,0.0,0.0,48.32,0.0,0.0,37.58,0.0,0.0,3.36,0.0,99.33,31301040003,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.45,8.45,4.0,False
159,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,0.0,0.0,0.0,55.62,57.4,0.0,21.89,0.0,0.0,42.6,0.0,0.0,44.38,0.0,0.0,2.96,0.0,98.82,31301040003,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.62,8.7,4.0,False
160,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,0.0,0.0,0.0,55.74,58.2,0.0,0.0,0.0,0.0,41.8,0.0,0.0,44.26,0.0,0.0,0.0,0.0,98.36,31301040003,3,BROOME,2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.75,8.16,4.0,False
161,WHITNEY POINT SENIOR HIGH SCHOOL,0.0,1.47,0.98,46.57,50.25,0.0,81.62,0.49,0.0,49.75,0.0,0.25,53.43,100.0,100.0,18.38,96.81,77.45,31401060004,3,BROOME,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.9,4.0,False
162,WHITNEY POINT SENIOR HIGH SCHOOL,0.0,0.0,0.0,49.34,53.32,0.0,84.51,0.0,0.0,46.68,0.0,0.0,50.66,0.0,0.0,15.49,75.22,81.86,31401060004,3,BROOME,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.59,1.83,4.0,False
163,WHITNEY POINT SENIOR HIGH SCHOOL,0.0,0.0,0.0,50.37,50.12,0.0,83.29,0.0,0.0,49.88,0.0,0.0,49.63,0.0,0.0,16.71,28.75,81.57,31401060004,3,BROOME,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.67,1.87,4.0,False
164,WHITNEY POINT SENIOR HIGH SCHOOL,0.0,0.0,0.0,52.12,51.22,0.0,85.75,0.0,0.0,48.78,0.0,0.0,47.88,0.0,0.0,14.25,26.06,85.3,31401060004,3,BROOME,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.0,False
165,WHITNEY POINT SENIOR HIGH SCHOOL,0.0,0.0,0.0,52.47,52.47,0.0,85.19,0.0,0.0,47.53,0.0,0.0,47.53,0.0,0.0,14.81,0.0,85.34,31401060004,3,BROOME,2019,7.1,0.0,92.9,0.0,0.0,0.0,0.0,10.0,0.0,4.0,False
